General : End date,17/04/2023,,,
General : Excluded,FALSE,,,
General : Specimen number (included),10,,,
General : Start date,17/04/2023,,,
General : System ID,5544H1816,,,
General : Unique identifier,{8650C6E3-BA5D-47C9-9392-379ED1594FFC},,,
Strain : Compressive strain (Extension) gauge length,100,mm,,
Strain : Time at removal,,s,,
Specimen text inputs : Specimen text input  1,fsr_no_pluck_10_repeat,,,
,,,,
Time,Extension,Load,Cycle count,Total cycle count
(s),(mm),(N),,
665.09802,2.28125,71.90746,0,0
665.198,2.28083,71.88457,0,0
665.29797,2.28063,71.86403,0,0
665.39801,2.28042,71.84203,0,0
665.49799,2.28,71.8194,0,0
665.59802,2.27979,71.80051,0,0
665.698,2.27958,71.78191,0,0
665.79797,2.27917,71.75834,0,0
665.89801,2.27896,71.73474,0,0
665.99799,2.27875,71.71071,0,0
666.09802,2.27833,71.68414,0,0
666.198,2.27792,71.66077,0,0
666.29797,2.27771,71.63223,0,0
666.39801,2.27729,71.60312,0,0
666.49799,2.27688,71.5703,0,0
666.59802,2.27646,71.53117,0,0
666.698,2.27583,71.49088,0,0
666.79797,2.27542,71.44582,0,0
666.89801,2.27479,71.3991,0,0
666.99799,2.27417,71.35314,0,0
667.09802,2.27354,71.30627,0,0
667.198,2.27313,71.25928,0,0
667.29797,2.2725,71.21418,0,0
667.39801,2.27188,71.16868,0,0
667.49799,2.27125,71.12222,0,0
667.59802,2.27063,71.07608,0,0
667.698,2.27021,71.02642,0,0
667.79797,2.26958,70.97945,0,0
667.89801,2.26896,70.92959,0,0
667.99799,2.26833,70.87971,0,0
668.09802,2.26771,70.83361,0,0
668.198,2.26708,70.79088,0,0
668.29797,2.26667,70.75121,0,0
668.39801,2.26625,70.71365,0,0
668.49799,2.26563,70.6786,0,0
668.59802,2.26521,70.6415,0,0
668.698,2.26479,70.60401,0,0
668.79797,2.26438,70.56968,0,0
668.89801,2.26396,70.53887,0,0
668.99799,2.26354,70.50861,0,0
669.09802,2.26312,70.47723,0,0
669.198,2.26271,70.45042,0,0
669.29797,2.2625,70.42677,0,0
669.39801,2.26208,70.40038,0,0
669.49799,2.26167,70.3744,0,0
669.59802,2.26146,70.34969,0,0
669.698,2.26104,70.32568,0,0
669.79797,2.26083,70.30328,0,0
669.89801,2.26042,70.27885,0,0
669.99799,2.26,70.25085,0,0
670.09802,2.25979,70.22514,0,0
670.198,2.25938,70.19474,0,0
670.29797,2.25896,70.16104,0,0
670.39801,2.25833,70.11664,0,0
670.49799,2.25771,70.07111,0,0
670.59802,2.25708,70.02103,0,0
670.698,2.25646,69.974,0,0
670.79797,2.25583,69.92949,0,0
670.89801,2.25542,69.8866,0,0
670.99799,2.25479,69.84723,0,0
671.09802,2.25437,69.80688,0,0
671.198,2.25375,69.76804,0,0
671.29797,2.25333,69.73532,0,0
671.39801,2.25292,69.7044,0,0
671.49799,2.2525,69.67378,0,0
671.59802,2.25208,69.64615,0,0
671.698,2.25188,69.62143,0,0
671.79797,2.25146,69.59903,0,0
671.89801,2.25125,69.57881,0,0
671.99799,2.25104,69.55544,0,0
672.09802,2.25063,69.53805,0,0
672.198,2.25042,69.5206,0,0
672.29797,2.25021,69.50147,0,0
672.39801,2.25,69.48198,0,0
672.49799,2.24958,69.46429,0,0
672.59802,2.24938,69.44458,0,0
672.698,2.24917,69.42211,0,0
672.79797,2.24875,69.39886,0,0
672.89801,2.24833,69.372,0,0
672.99799,2.24813,69.34416,0,0
673.09802,2.24771,69.31297,0,0
673.198,2.24729,69.28268,0,0
673.29797,2.24667,69.24617,0,0
673.39801,2.24625,69.20077,0,0
673.49799,2.24563,69.15601,0,0
673.59802,2.245,69.11312,0,0
673.698,2.24458,69.07265,0,0
673.79797,2.24396,69.03317,0,0
673.89801,2.24354,68.99238,0,0
673.99799,2.24313,68.95914,0,0
674.09802,2.24271,68.92589,0,0
674.198,2.24229,68.89584,0,0
674.29797,2.24187,68.86627,0,0
674.39801,2.24146,68.83816,0,0
674.49799,2.24104,68.81024,0,0
674.59802,2.24083,68.78359,0,0
674.698,2.24042,68.75905,0,0
674.79797,2.24,68.73546,0,0
674.89801,2.23979,68.71078,0,0
674.99799,2.23938,68.68369,0,0
675.09802,2.23917,68.66084,0,0
675.198,2.23875,68.63693,0,0
675.29797,2.23833,68.61106,0,0
675.39801,2.23813,68.58511,0,0
675.49799,2.23771,68.5582,0,0
675.59802,2.23729,68.52677,0,0
675.698,2.23688,68.48798,0,0
675.79797,2.23625,68.44883,0,0
675.89801,2.23583,68.41056,0,0
675.99799,2.23521,68.37105,0,0
676.09802,2.23479,68.33092,0,0
676.198,2.23417,68.29041,0,0
676.29797,2.23375,68.24853,0,0
676.39801,2.23312,68.20735,0,0
676.49799,2.23271,68.16441,0,0
676.59802,2.23208,68.11849,0,0
676.698,2.23125,68.06694,0,0
676.79797,2.23063,68.0123,0,0
676.89801,2.23,67.95808,0,0
676.99799,2.22917,67.90626,0,0
677.09802,2.22854,67.85439,0,0
677.198,2.22792,67.8068,0,0
677.29797,2.2275,67.76226,0,0
677.39801,2.22688,67.71918,0,0
677.49799,2.22646,67.68225,0,0
677.59802,2.22583,67.64623,0,0
677.698,2.22542,67.61016,0,0
677.79797,2.22479,67.57313,0,0
677.89801,2.22438,67.53555,0,0
677.99799,2.22396,67.50243,0,0
678.09802,2.22354,67.47152,0,0
678.198,2.22313,67.44302,0,0
678.29797,2.22271,67.41409,0,0
678.39801,2.22229,67.38481,0,0
678.49799,2.22208,67.35875,0,0
678.59802,2.22167,67.3319,0,0
678.698,2.22125,67.30582,0,0
678.79797,2.22083,67.28215,0,0
678.89801,2.22063,67.25732,0,0
678.99799,2.22021,67.2341,0,0
679.09802,2.22,67.21242,0,0
679.198,2.21958,67.18548,0,0
679.29797,2.21917,67.15782,0,0
679.39801,2.21875,67.11774,0,0
679.49799,2.21813,67.07798,0,0
679.59802,2.2175,67.03645,0,0
679.698,2.21708,66.99805,0,0
679.79797,2.21646,66.95692,0,0
679.89801,2.21604,66.92105,0,0
679.99799,2.21542,66.88054,0,0
680.09802,2.215,66.8443,0,0
680.198,2.21438,66.80806,0,0
680.29797,2.21396,66.76875,0,0
680.39801,2.21354,66.73212,0,0
680.49799,2.21292,66.69604,0,0
680.59802,2.2125,66.66354,0,0
680.698,2.21208,66.63062,0,0
680.79797,2.21167,66.59969,0,0
680.89801,2.21125,66.57091,0,0
680.99799,2.21083,66.54479,0,0
681.09802,2.21063,66.52129,0,0
681.198,2.21021,66.49451,0,0
681.29797,2.20979,66.47155,0,0
681.39801,2.20958,66.44733,0,0
681.49799,2.20917,66.42148,0,0
681.59802,2.20896,66.39937,0,0
681.698,2.20854,66.37531,0,0
681.79797,2.20833,66.35191,0,0
681.89801,2.20792,66.33055,0,0
681.99799,2.2075,66.30582,0,0
682.09802,2.20729,66.27814,0,0
682.198,2.20667,66.25005,0,0
682.29797,2.20625,66.21024,0,0
682.39801,2.20583,66.17241,0,0
682.49799,2.20521,66.13103,0,0
682.59802,2.20458,66.09149,0,0
682.698,2.20417,66.04879,0,0
682.79797,2.20354,66.00751,0,0
682.89801,2.20312,65.97208,0,0
682.99799,2.20271,65.93764,0,0
683.09802,2.20229,65.90854,0,0
683.198,2.20188,65.87678,0,0
683.29797,2.20146,65.8483,0,0
683.39801,2.20104,65.82131,0,0
683.49799,2.20063,65.79842,0,0
683.59802,2.20042,65.77187,0,0
683.698,2.2,65.75185,0,0
683.79797,2.19979,65.72739,0,0
683.89801,2.19938,65.70284,0,0
683.99799,2.19917,65.67828,0,0
684.09802,2.19875,65.65537,0,0
684.198,2.19833,65.63429,0,0
684.29797,2.19812,65.60962,0,0
684.39801,2.19771,65.5845,0,0
684.49799,2.19729,65.55638,0,0
684.59802,2.19688,65.52399,0,0
684.698,2.19625,65.48067,0,0
684.79797,2.19583,65.43719,0,0
684.89801,2.19521,65.38851,0,0
684.99799,2.19458,65.33889,0,0
685.09802,2.19396,65.29536,0,0
685.198,2.19333,65.2442,0,0
685.29797,2.1925,65.19406,0,0
685.39801,2.19188,65.13836,0,0
685.49799,2.19104,65.08624,0,0
685.59802,2.19042,65.03195,0,0
685.698,2.18979,64.98167,0,0
685.79797,2.18917,64.93319,0,0
685.89801,2.18854,64.88431,0,0
685.99799,2.18792,64.84195,0,0
686.09802,2.18729,64.8046,0,0
686.198,2.18688,64.77194,0,0
686.29797,2.18646,64.73992,0,0
686.39801,2.18604,64.71254,0,0
686.49799,2.18563,64.68311,0,0
686.59802,2.18521,64.65137,0,0
686.698,2.18479,64.62268,0,0
686.79797,2.18438,64.59443,0,0
686.89801,2.18417,64.56683,0,0
686.99799,2.18375,64.53891,0,0
687.09802,2.18333,64.51508,0,0
687.198,2.18292,64.49234,0,0
687.29797,2.18271,64.46915,0,0
687.39801,2.18229,64.44315,0,0
687.49799,2.18187,64.41909,0,0
687.59802,2.18167,64.39208,0,0
687.698,2.18104,64.35983,0,0
687.79797,2.18063,64.32616,0,0
687.89801,2.18021,64.29209,0,0
687.99799,2.17958,64.25276,0,0
688.09802,2.17896,64.20341,0,0
688.198,2.17833,64.15877,0,0
688.29797,2.17771,64.11273,0,0
688.39801,2.17708,64.06683,0,0
688.49799,2.17646,64.02164,0,0
688.59802,2.17604,63.97966,0,0
688.698,2.17542,63.94259,0,0
688.79797,2.175,63.90544,0,0
688.89801,2.17438,63.86942,0,0
688.99799,2.17396,63.8388,0,0
689.09802,2.17354,63.8131,0,0
689.198,2.17333,63.78661,0,0
689.29797,2.17292,63.76136,0,0
689.39801,2.1725,63.73748,0,0
689.49799,2.17229,63.71685,0,0
689.59802,2.17188,63.69501,0,0
689.698,2.17167,63.67327,0,0
689.79797,2.17125,63.65265,0,0
689.89801,2.17104,63.63103,0,0
689.99799,2.17063,63.60943,0,0
690.09802,2.17042,63.58847,0,0
690.198,2.17,63.56509,0,0
690.29797,2.16958,63.53932,0,0
690.39801,2.16938,63.51615,0,0
690.49799,2.16896,63.48775,0,0
690.59802,2.16854,63.4589,0,0
690.698,2.16812,63.42977,0,0
690.79797,2.16771,63.39439,0,0
690.89801,2.16708,63.35548,0,0
690.99799,2.16646,63.30575,0,0
691.09802,2.16583,63.25818,0,0
691.198,2.16521,63.21286,0,0
691.29797,2.16458,63.16645,0,0
691.39801,2.16396,63.12519,0,0
691.49799,2.16333,63.08464,0,0
691.59802,2.16292,63.04752,0,0
691.698,2.1625,63.01527,0,0
691.79797,2.16208,62.98569,0,0
691.89801,2.16167,62.95889,0,0
691.99799,2.16125,62.93088,0,0
692.09802,2.16083,62.90759,0,0
692.198,2.16062,62.88369,0,0
692.29797,2.16021,62.86288,0,0
692.39801,2.16,62.8413,0,0
692.49799,2.15958,62.81891,0,0
692.59802,2.15937,62.79852,0,0
692.698,2.15896,62.77604,0,0
692.79797,2.15875,62.75457,0,0
692.89801,2.15833,62.73019,0,0
692.99799,2.15792,62.70456,0,0
693.09802,2.1575,62.67275,0,0
693.198,2.15688,62.63089,0,0
693.29797,2.15625,62.58638,0,0
693.39801,2.15563,62.53986,0,0
693.49799,2.155,62.48984,0,0
693.59802,2.15438,62.43573,0,0
693.698,2.15354,62.3821,0,0
693.79797,2.15292,62.32885,0,0
693.89801,2.15208,62.27134,0,0
693.99799,2.15125,62.21164,0,0
694.09802,2.15042,62.14967,0,0
694.198,2.14979,62.09095,0,0
694.29797,2.14896,62.03569,0,0
694.39801,2.14833,61.986,0,0
694.49799,2.14771,61.944,0,0
694.59802,2.14729,61.90783,0,0
694.698,2.14687,61.88004,0,0
694.79797,2.14646,61.85284,0,0
694.89801,2.14604,61.82651,0,0
694.99799,2.14563,61.80463,0,0
695.09802,2.14542,61.78449,0,0
695.198,2.145,61.76533,0,0
695.29797,2.14479,61.74677,0,0
695.39801,2.14458,61.73122,0,0
695.49799,2.14438,61.71361,0,0
695.59802,2.14417,61.69817,0,0
695.698,2.14396,61.68287,0,0
695.79797,2.14354,61.66669,0,0
695.89801,2.14333,61.64938,0,0
695.99799,2.14313,61.63134,0,0
696.09802,2.14271,61.61042,0,0
696.198,2.1425,61.58516,0,0
696.29797,2.14208,61.55716,0,0
696.39801,2.14146,61.5248,0,0
696.49799,2.14104,61.485,0,0
696.59802,2.14042,61.44323,0,0
696.698,2.13958,61.38965,0,0
696.79797,2.13896,61.33162,0,0
696.89801,2.13792,61.26854,0,0
696.99799,2.13708,61.20392,0,0
697.09802,2.13625,61.14101,0,0
697.198,2.13542,61.07902,0,0
697.29797,2.13458,61.01825,0,0
697.39801,2.13375,60.9614,0,0
697.49799,2.13313,60.91486,0,0
697.59802,2.13271,60.87478,0,0
697.698,2.13208,60.84304,0,0
697.79797,2.13188,60.81672,0,0
697.89801,2.13146,60.79654,0,0
697.99799,2.13125,60.78054,0,0
698.09802,2.13104,60.76876,0,0
698.198,2.13083,60.75744,0,0
698.29797,2.13063,60.74933,0,0
698.39801,2.13063,60.73906,0,0
698.49799,2.13042,60.73141,0,0
698.59802,2.13021,60.72415,0,0
698.698,2.13,60.7145,0,0
698.79797,2.12979,60.70272,0,0
698.89801,2.12979,60.69145,0,0
698.99799,2.12958,60.68027,0,0
699.09802,2.12917,60.66333,0,0
699.198,2.12896,60.64711,0,0
699.29797,2.12875,60.62642,0,0
699.39801,2.12833,60.60315,0,0
699.49799,2.12792,60.57453,0,0
699.59802,2.1275,60.54097,0,0
699.698,2.12688,60.49701,0,0
699.79797,2.12604,60.44197,0,0
699.89801,2.12521,60.37942,0,0
699.99799,2.12438,60.3156,0,0
700.09802,2.12354,60.26083,0,0
700.198,2.12292,60.21103,0,0
700.29797,2.12229,60.16856,0,0
700.39801,2.12188,60.13107,0,0
700.49799,2.12146,60.10209,0,0
700.59802,2.12104,60.07671,0,0
700.698,2.12063,60.04975,0,0
700.79797,2.12021,60.02623,0,0
700.89801,2.11979,60.00156,0,0
700.99799,2.11958,59.9781,0,0
701.09802,2.11917,59.95477,0,0
701.198,2.11875,59.93323,0,0
701.29797,2.11833,59.90327,0,0
701.39801,2.11792,59.87363,0,0
701.49799,2.1175,59.84302,0,0
701.59802,2.11708,59.8099,0,0
701.698,2.11646,59.78051,0,0
701.79797,2.11604,59.74183,0,0
701.89801,2.11542,59.69782,0,0
701.99799,2.11479,59.65576,0,0
702.09802,2.11417,59.61403,0,0
702.198,2.11354,59.57179,0,0
702.29797,2.11292,59.52662,0,0
702.39801,2.11229,59.47972,0,0
702.49799,2.11167,59.42674,0,0
702.59802,2.11083,59.37836,0,0
702.698,2.11021,59.33154,0,0
702.79797,2.10958,59.28034,0,0
702.89801,2.10896,59.23484,0,0
702.99799,2.10833,59.19438,0,0
703.09802,2.10771,59.15288,0,0
703.198,2.10729,59.11693,0,0
703.29797,2.10667,59.08149,0,0
703.39801,2.10625,59.04624,0,0
703.49799,2.10563,59.01254,0,0
703.59802,2.10521,58.97951,0,0
703.698,2.10479,58.94752,0,0
703.79797,2.10438,58.91809,0,0
703.89801,2.10396,58.89106,0,0
703.99799,2.10354,58.86411,0,0
704.09802,2.10333,58.8439,0,0
704.198,2.10292,58.81978,0,0
704.29797,2.1025,58.79786,0,0
704.39801,2.10229,58.77396,0,0
704.49799,2.10188,58.75074,0,0
704.59802,2.10146,58.72782,0,0
704.698,2.10125,58.70406,0,0
704.79797,2.10083,58.67879,0,0
704.89801,2.10042,58.6513,0,0
704.99799,2.09979,58.61948,0,0
705.09802,2.09938,58.5838,0,0
705.198,2.09875,58.5456,0,0
705.29797,2.09833,58.50843,0,0
705.39801,2.09771,58.46812,0,0
705.49799,2.09708,58.42754,0,0
705.59802,2.09646,58.3838,0,0
705.698,2.09583,58.33844,0,0
705.79797,2.09521,58.28892,0,0
705.89801,2.09438,58.24085,0,0
705.99799,2.09375,58.19008,0,0
706.09802,2.09313,58.14182,0,0
706.198,2.0925,58.09705,0,0
706.29797,2.09188,58.05994,0,0
706.39801,2.09146,58.02975,0,0
706.49799,2.09104,58.00385,0,0
706.59802,2.09063,57.98021,0,0
706.698,2.09042,57.95988,0,0
706.79797,2.09,57.94091,0,0
706.89801,2.08979,57.92211,0,0
706.99799,2.08938,57.90474,0,0
707.09802,2.08917,57.88929,0,0
707.198,2.08896,57.87411,0,0
707.29797,2.08875,57.85785,0,0
707.39801,2.08854,57.84461,0,0
707.49799,2.08812,57.82827,0,0
707.59802,2.08792,57.81006,0,0
707.698,2.0875,57.7871,0,0
707.79797,2.08708,57.75371,0,0
707.89801,2.08667,57.72106,0,0
707.99799,2.08604,57.68462,0,0
708.09802,2.08542,57.64659,0,0
708.198,2.085,57.60848,0,0
708.29797,2.08438,57.569,0,0
708.39801,2.08375,57.53072,0,0
708.49799,2.08333,57.49488,0,0
708.59802,2.08271,57.46115,0,0
708.698,2.08229,57.42685,0,0
708.79797,2.08188,57.39519,0,0
708.89801,2.08125,57.36216,0,0
708.99799,2.08083,57.3321,0,0
709.09802,2.08042,57.30439,0,0
709.198,2.08,57.27637,0,0
709.29797,2.07958,57.25085,0,0
709.39801,2.07938,57.22492,0,0
709.49799,2.07896,57.20002,0,0
709.59802,2.07854,57.17041,0,0
709.698,2.07792,57.13606,0,0
709.79797,2.07729,57.0943,0,0
709.89801,2.07667,57.05463,0,0
709.99799,2.07604,57.0102,0,0
710.09802,2.07542,56.96499,0,0
710.198,2.07479,56.91418,0,0
710.29797,2.07396,56.85942,0,0
710.39801,2.07313,56.8032,0,0
710.49799,2.07229,56.74005,0,0
710.59802,2.07146,56.67609,0,0
710.698,2.07042,56.6136,0,0
710.79797,2.06958,56.55286,0,0
710.89801,2.06875,56.49695,0,0
710.99799,2.06813,56.44955,0,0
711.09802,2.0675,56.40544,0,0
711.198,2.06688,56.37097,0,0
711.29797,2.06646,56.33506,0,0
711.39801,2.06604,56.30529,0,0
711.49799,2.06562,56.27871,0,0
711.59802,2.06521,56.25523,0,0
711.698,2.065,56.2373,0,0
711.79797,2.06479,56.22218,0,0
711.89801,2.06438,56.20739,0,0
711.99799,2.06417,56.193,0,0
712.09802,2.06396,56.18159,0,0
712.198,2.06375,56.16878,0,0
712.29797,2.06354,56.15387,0,0
712.39801,2.06333,56.14143,0,0
712.49799,2.06313,56.12653,0,0
712.59802,2.06292,56.11023,0,0
712.698,2.0625,56.09035,0,0
712.79797,2.06229,56.06926,0,0
712.89801,2.06188,56.04491,0,0
712.99799,2.06146,56.01958,0,0
713.09802,2.06104,55.98843,0,0
713.198,2.06063,55.95744,0,0
713.29797,2.06,55.91839,0,0
713.39801,2.05917,55.86143,0,0
713.49799,2.05833,55.80459,0,0
713.59802,2.0575,55.74919,0,0
713.698,2.05667,55.68942,0,0
713.79797,2.05583,55.62648,0,0
713.89801,2.055,55.56534,0,0
713.99799,2.05417,55.50892,0,0
714.09802,2.05333,55.45761,0,0
714.198,2.05271,55.41205,0,0
714.29797,2.05229,55.37574,0,0
714.39801,2.05167,55.34607,0,0
714.49799,2.05125,55.31933,0,0
714.59802,2.05104,55.29876,0,0
714.698,2.05063,55.28185,0,0
714.79797,2.05042,55.26717,0,0
714.89801,2.05021,55.255,0,0
714.99799,2.05,55.24135,0,0
715.09802,2.04979,55.22882,0,0
715.198,2.04958,55.2163,0,0
715.29797,2.04938,55.20254,0,0
715.39801,2.04896,55.18616,0,0
715.49799,2.04875,55.17044,0,0
715.59802,2.04854,55.1512,0,0
715.698,2.04813,55.13004,0,0
715.79797,2.0475,55.09816,0,0
715.89801,2.04708,55.05843,0,0
715.99799,2.04646,55.01443,0,0
716.09802,2.04583,54.97069,0,0
716.198,2.04521,54.92877,0,0
716.29797,2.04458,54.88842,0,0
716.39801,2.04396,54.84969,0,0
716.49799,2.04333,54.81336,0,0
716.59802,2.04292,54.78079,0,0
716.698,2.0425,54.74859,0,0
716.79797,2.04208,54.71917,0,0
716.89801,2.04167,54.69059,0,0
716.99799,2.04104,54.6627,0,0
717.09802,2.04063,54.63395,0,0
717.198,2.04021,54.60632,0,0
717.29797,2.03979,54.57946,0,0
717.39801,2.03938,54.55072,0,0
717.49799,2.03896,54.51873,0,0
717.59802,2.03833,54.48244,0,0
717.698,2.03792,54.44685,0,0
717.79797,2.03729,54.41178,0,0
717.89801,2.03667,54.37502,0,0
717.99799,2.03604,54.33354,0,0
718.09802,2.03542,54.2866,0,0
718.198,2.03458,54.23687,0,0
718.29797,2.03396,54.18139,0,0
718.39801,2.03292,54.11882,0,0
718.49799,2.03188,54.05085,0,0
718.59802,2.03104,53.9852,0,0
718.698,2.03,53.92213,0,0
718.79797,2.02917,53.86145,0,0
718.89801,2.02854,53.80929,0,0
718.99799,2.02792,53.76512,0,0
719.09802,2.02729,53.73206,0,0
719.198,2.02688,53.70195,0,0
719.29797,2.02646,53.67329,0,0
719.39801,2.02604,53.6488,0,0
719.49799,2.02563,53.6258,0,0
719.59802,2.02542,53.60835,0,0
719.698,2.025,53.5924,0,0
719.79797,2.02479,53.57722,0,0
719.89801,2.02458,53.56525,0,0
719.99799,2.02438,53.55372,0,0
720.09802,2.02417,53.54142,0,0
720.198,2.02396,53.52992,0,0
720.29797,2.02375,53.51791,0,0
720.39801,2.02354,53.50329,0,0
720.49799,2.02313,53.48717,0,0
720.59802,2.02292,53.46739,0,0
720.698,2.0225,53.44624,0,0
720.79797,2.02208,53.42126,0,0
720.89801,2.02167,53.39147,0,0
720.99799,2.02125,53.3557,0,0
721.09802,2.02063,53.31627,0,0
721.198,2.01979,53.26753,0,0
721.29797,2.01896,53.20338,0,0
721.39801,2.01813,53.13903,0,0
721.49799,2.01708,53.07625,0,0
721.59802,2.01625,53.01332,0,0
721.698,2.01542,52.95348,0,0
721.79797,2.01458,52.89822,0,0
721.89801,2.01375,52.85067,0,0
721.99799,2.01313,52.81083,0,0
722.09802,2.01271,52.774,0,0
722.198,2.01229,52.74655,0,0
722.29797,2.01188,52.72393,0,0
722.39801,2.01146,52.70628,0,0
722.49799,2.01125,52.69231,0,0
722.59802,2.01104,52.67953,0,0
722.698,2.01083,52.66832,0,0
722.79797,2.01063,52.65624,0,0
722.89801,2.01042,52.64621,0,0
722.99799,2.01021,52.6318,0,0
723.09802,2.01,52.62075,0,0
723.198,2.00979,52.60687,0,0
723.29797,2.00938,52.59032,0,0
723.39801,2.00917,52.57253,0,0
723.49799,2.00875,52.55037,0,0
723.59802,2.00833,52.52384,0,0
723.698,2.00771,52.48534,0,0
723.79797,2.00708,52.43941,0,0
723.89801,2.00625,52.39132,0,0
723.99799,2.00563,52.34288,0,0
724.09802,2.005,52.29606,0,0
724.198,2.00417,52.25415,0,0
724.29797,2.00375,52.21239,0,0
724.39801,2.00313,52.17791,0,0
724.49799,2.0025,52.14531,0,0
724.59802,2.00208,52.11198,0,0
724.698,2.00167,52.083,0,0
724.79797,2.00104,52.0528,0,0
724.89801,2.00062,52.02512,0,0
724.99799,2.00021,51.99686,0,0
725.09802,1.99979,51.97068,0,0
725.198,1.99938,51.9419,0,0
725.29797,1.99875,51.9073,0,0
725.39801,1.99833,51.87265,0,0
725.49799,1.99771,51.83685,0,0
725.59802,1.99708,51.80177,0,0
725.698,1.99646,51.76297,0,0
725.79797,1.99583,51.71698,0,0
725.89801,1.995,51.66393,0,0
725.99799,1.99417,51.60729,0,0
726.09802,1.99313,51.54359,0,0
726.198,1.99208,51.46743,0,0
726.29797,1.99083,51.39062,0,0
726.39801,1.98979,51.31564,0,0
726.49799,1.98875,51.24733,0,0
726.59802,1.98792,51.18882,0,0
726.698,1.98708,51.14009,0,0
726.79797,1.98646,51.09176,0,0
726.89801,1.98583,51.0536,0,0
726.99799,1.98542,51.02498,0,0
727.09802,1.985,51.00386,0,0
727.198,1.98479,50.99017,0,0
727.29797,1.98458,50.9784,0,0
727.39801,1.98438,50.97153,0,0
727.49799,1.98417,50.96369,0,0
727.59802,1.98417,50.95861,0,0
727.698,1.98396,50.95311,0,0
727.79797,1.98375,50.94868,0,0
727.89801,1.98375,50.94265,0,0
727.99799,1.98354,50.93703,0,0
728.09802,1.98333,50.92936,0,0
728.198,1.98333,50.9213,0,0
728.29797,1.98312,50.91025,0,0
728.39801,1.98292,50.8985,0,0
728.49799,1.9825,50.88179,0,0
728.59802,1.98229,50.86135,0,0
728.698,1.98188,50.83678,0,0
728.79797,1.98125,50.80413,0,0
728.89801,1.98063,50.76431,0,0
728.99799,1.97979,50.70737,0,0
729.09802,1.97896,50.64291,0,0
729.198,1.97792,50.57542,0,0
729.29797,1.97688,50.50413,0,0
729.39801,1.97583,50.43296,0,0
729.49799,1.97479,50.36414,0,0
729.59802,1.97375,50.30087,0,0
729.698,1.97292,50.24545,0,0
729.79797,1.97229,50.20113,0,0
729.89801,1.97167,50.16556,0,0
729.99799,1.97125,50.14079,0,0
730.09802,1.97083,50.12129,0,0
730.198,1.97063,50.10543,0,0
730.29797,1.97042,50.09159,0,0
730.39801,1.97021,50.07773,0,0
730.49799,1.97,50.06705,0,0
730.59802,1.96958,50.05299,0,0
730.698,1.96938,50.0386,0,0
730.79797,1.96917,50.02388,0,0
730.89801,1.96875,50.00247,0,0
730.99799,1.96833,49.98064,0,0
731.09802,1.96813,49.95955,0,0
731.198,1.96771,49.93708,0,0
731.29797,1.96729,49.90762,0,0
731.39801,1.96667,49.88032,0,0
731.49799,1.96625,49.84711,0,0
731.59802,1.96563,49.81562,0,0
731.698,1.96521,49.78189,0,0
731.79797,1.96458,49.74854,0,0
731.89801,1.96417,49.7143,0,0
731.99799,1.96354,49.67975,0,0
732.09802,1.96292,49.64689,0,0
732.198,1.9625,49.61205,0,0
732.29797,1.96187,49.5799,0,0
732.39801,1.96125,49.54436,0,0
732.49799,1.96083,49.51111,0,0
732.59802,1.96021,49.47828,0,0
732.698,1.95979,49.44449,0,0
732.79797,1.95896,49.39974,0,0
732.89801,1.95833,49.35378,0,0
732.99799,1.9575,49.30711,0,0
733.09802,1.95688,49.26072,0,0
733.198,1.95604,49.21275,0,0
733.29797,1.95521,49.16103,0,0
733.39801,1.95438,49.10625,0,0
733.49799,1.95333,49.04431,0,0
733.59802,1.95229,48.97818,0,0
733.698,1.95125,48.90685,0,0
733.79797,1.95021,48.83922,0,0
733.89801,1.94917,48.77823,0,0
733.99799,1.94854,48.72556,0,0
734.09802,1.94771,48.68592,0,0
734.198,1.94729,48.64953,0,0
734.29797,1.94667,48.61875,0,0
734.39801,1.94625,48.59617,0,0
734.49799,1.94604,48.57761,0,0
734.59802,1.94563,48.56209,0,0
734.698,1.94542,48.55158,0,0
734.79797,1.94521,48.54243,0,0
734.89801,1.945,48.53526,0,0
734.99799,1.945,48.52609,0,0
735.09802,1.94479,48.51926,0,0
735.198,1.94458,48.51314,0,0
735.29797,1.94438,48.5025,0,0
735.39801,1.94417,48.49336,0,0
735.49799,1.94396,48.47944,0,0
735.59802,1.94375,48.46413,0,0
735.698,1.94333,48.44501,0,0
735.79797,1.94292,48.42428,0,0
735.89801,1.9425,48.39919,0,0
735.99799,1.94208,48.36852,0,0
736.09802,1.94146,48.32922,0,0
736.198,1.94063,48.27123,0,0
736.29797,1.93958,48.20646,0,0
736.39801,1.93854,48.13681,0,0
736.49799,1.9375,48.07003,0,0
736.59802,1.93646,47.99765,0,0
736.698,1.93542,47.93275,0,0
736.79797,1.93458,47.87883,0,0
736.89801,1.93375,47.8277,0,0
736.99799,1.93313,47.78902,0,0
737.09802,1.9325,47.75856,0,0
737.198,1.93208,47.7347,0,0
737.29797,1.93187,47.71456,0,0
737.39801,1.93146,47.69945,0,0
737.49799,1.93125,47.68403,0,0
737.59802,1.93104,47.67155,0,0
737.698,1.93063,47.66033,0,0
737.79797,1.93042,47.64511,0,0
737.89801,1.93021,47.63321,0,0
737.99799,1.93,47.61913,0,0
738.09802,1.92958,47.59783,0,0
738.198,1.92917,47.57871,0,0
738.29797,1.92875,47.5523,0,0
738.39801,1.92833,47.52497,0,0
